title,date,link,content
"Vidi Aldiano Meninggal Dunia di Usia 35 Tahun, Begini Riwayat Sakitnya",2026-03-07,https://www.kompas.com/tren/read/2026/03/07/185122965/vidi-aldiano-meninggal-dunia-di-usia-35-tahun-begini-riwayat-sakitnya?source=headline,"Tim Redaksi KOMPAS.com - Penyanyi Vidi Aldiano meninggal dunia pada usia 35 tahun pada Sabtu (7/3/2026). Kabar duka tersebut dibagikan oleh sejumlah musisi Tanah Air melalui media sosial. Salah satunya datang dari penyanyi dan pencipta lagu Melly Goeslaw yang menyampaikan belasungkawa melalui unggahannya. “Innalillahi wainailaihi rojiun. Selamat jalan @vidialdiano. Kembali ke pangkuan Allah SWT di bulan suci Ramadan, sungguh diinginkan oleh semua hamba-Nya,” tulis Melly, dikutip Sabtu. Ucapan duka juga disampaikan oleh musisi Andi Rianto melalui akun X pribadinya. “Selamat jalan Vidi Aldiano,” tulisnya. Diketahui, Vidi Aldiano telah berjuang melawan kanker ginjal yang dideritanya sejak sekitar enam tahun terakhir. Selama masa tersebut, ia sempat menjalani berbagai proses pengobatan dan fokus pada pemulihan kesehatannya. Berikut Kompas.com merangkum perjalanan riwayat sakit yang dialami Vidi Aldiano. Baca juga: Deretan Momen yang Curi Perhatian di FFI 2025, dari Sheila Dara dan Vidi hingga Tangis Reza Rahadian  Vidi Aldiano divonis mengidap kanker ginjal stadium 3 pada Desember 2019. Awalnya, ia hanya berniat memeriksakan diri karena mengalami kehilangan suara. Namun dari pemeriksaan tersebut, dokter justru menemukan tekanan darah tinggi, sesuatu yang menurut Vidi terasa janggal karena keluarganya tidak memiliki riwayat hipertensi. Kecurigaan itu membuatnya menjalani pemeriksaan lanjutan, termasuk USG di Singapura. Dari pemeriksaan tersebut ditemukan benjolan berukuran sekitar 5 sentimeter di ginjal kirinya. ""Kemarin itu tiba-tiba gua dapat telepon dari dokter Singapura, dia langsung bilang ini ginjal kiri gue ada sebuah benjolan sebesar 5 cm, kayaknya itu tumor, tetapi belum tentu juga jadi aku harus cek lagi,"" ujarnya, dilansir dari Kompas.com (3/11/2025). Sejak saat itu, Vidi menjalani serangkaian pemeriksaan hingga akhirnya divonis mengidap kanker ginjal. Beberapa hari setelah diagnosis, tepatnya pada 13 Desember 2019, Vidi menjalani operasi pengangkatan ginjal di Singapura.  News BrandzView News News Prov Hype BrandzView Hype Tren Health Hype Hype Prov Hype Copyright 2008 - 2026 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
Pemerintah Diminta Bentuk Mekanisme Pengawasan Usai Larang Anak Main Medsos,2026-03-07,https://nasional.kompas.com/read/2026/03/07/18115511/pemerintah-diminta-bentuk-mekanisme-pengawasan-usai-larang-anak-main-medsos?source=headline,"Tim Redaksi JAKARTA, KOMPAS.com - Wakil Ketua Komisi I DPR RI Dave Laksono meminta pemerintah melakukan pengawasan secara proporsional menyusul terbitnya aturan yang melarang anak berusia di bawah 16 tahun mengakses media sosial (medsos). Salah satu mekanisme pengawasannya yang bisa ditempuh, yakni mengarahkan platform-platform digital itu untuk menyediakan ruang edukasi yang ramah anak. Dengan begitu, kebijakan ini tidak hanya berhenti di atas kertas, tetapi benar-benar menjadi bagian dari ekosistem pendidikan dan perlindungan anak. Baca juga: Banyak Konten Berbahaya, Menteri PPPA Dukung Pembatasan Medsos Bagi Anak ""Yang paling penting adalah memastikan adanya mekanisme pengawasan yang proporsional. Misalnya, platform digital dapat diarahkan untuk menyediakan ruang edukasi yang ramah anak, sementara orang tua dan sekolah diberi peran aktif dalam mendampingi penggunaan teknologi,"" kata Dave kepada Kompas.com, Sabtu (7/3/2026). Selain itu, Dave meminta pemerintah bersama masyarakat perlu mendorong literasi digital sejak dini. Anak-anak, kata Dave, harus dibekali kemampuan memahami informasi, membedakan mana yang bermanfaat dan mana yang berbahaya. ""Dengan pendekatan ini, akses terhadap pengetahuan tetap terbuka, tetapi risiko yang mengancam bisa diminimalkan,"" ucapnya. Baca juga: Soal Pembatasan Medsos, Menkomdigi: Teknologi Bukan Menumbalkan Anak-anak Di sisi lain ia memahami, kebijakan ini bermaksud untuk melindungi generasi muda dari potensi dampak negatif, seperti penyalahgunaan informasi, konten yang tidak sesuai usia, maupun risiko keamanan digital. Implementasinya harus dilakukan secara bijak agar tidak menutup ruang anak-anak untuk tetap belajar dan berkembang. ""Jadi, intinya kebijakan ini bukan untuk membatasi anak muda dari informasi, melainkan untuk memastikan mereka mendapatkan akses yang sehat, aman, dan sesuai dengan tahap perkembangan mereka,"" tutur Dave. Baca juga: Menkomdigi Sebut Indonesia Negara Non-Barat Pertama Batasi Medsos untuk Anak Hal tersebut lanjut dia, memerlukan kolaborasi antara pemerintah, orang tua, sekolah, dan platform digital. ""Komisi I DPR RI siap mendukung agar kebijakan ini berjalan efektif, menjaga keseimbangan antara perlindungan dan kesempatan belajar bagi generasi penerus bangsa,"" tandas Dave. Sebelumnya diberitakan, Kementerian Komunikasi dan Digital (Komdigi) akan membatasi akses media sosial bagi anak di bawah usia 16 tahun mulai 28 Maret 2026. Kebijakan ini menjadi bagian dari langkah pemerintah untuk memperkuat perlindungan anak di ruang digital. Baca juga: Emmanuel Macron Berterima Kasih ke RI yang Batasi Medsos untuk Anak Aturan tersebut tertuang dalam Peraturan Menteri Komunikasi dan Digital Nomor 9 Tahun 2026 yang merupakan turunan dari Peraturan Pemerintah (PP) Nomor 17 Tahun 2025 tentang Tata Kelola Penyelenggaraan Sistem Elektronik dalam Pelindungan Anak atau dikenal sebagai PP Tunas. Dengan adanya kebijakan ini, pemerintah menunda akses akun anak di bawah usia 16 tahun pada platform digital yang dinilai memiliki risiko tinggi, termasuk media sosial dan layanan jejaring. Baca juga: Dasco Soroti Masyarakat Saling Mencaci: Di Medsos Sudah Tidak Sehat, Kita Perlu Persatuan “Melalui peraturan ini, pemerintah menunda akses akun anak di bawah 16 tahun pada platform digital berisiko tinggi, termasuk media sosial dan layanan jejaring,” jelas Menteri Komunikasi dan Digital Meutya Hafid, disadur dari akun Instagram @djed.komdigi, Sabtu (7/3/2026). Kebijakan ini pun membuat Indonesia menjadi negara non-Barat pertama yang menerapkan penundaan akses anak terhadap platform digital berisiko sesuai dengan batas usia.  News BrandzView News News Travel News BrandzView News News News News News News News Copyright 2008 - 2026 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
"AL Iran Serang Israel-AS Besar-besaran, Ledakan di Yerusalem",2026-03-07,https://www.kompas.com/global/read/2026/03/07/175226570/al-iran-serang-israel-as-besar-besaran-ledakan-di-yerusalem?source=headline,"Penulis YERUSALEM, KOMPAS.com - Iran mengeklaim telah melancarkan serangan drone besar-besaran yang menyasar Israel serta sejumlah pangkalan militer Amerika Serikat (AS) di kawasan Teluk. Serangan ini terjadi saat konflik di Timur Tengah yang melibatkan Iran, AS, dan Israel memasuki pekan kedua. Militer Iran pada Sabtu (7/3/2026) menyatakan, angkatan lautnya berada di balik operasi tersebut. Pernyataan itu dimuat oleh kantor berita resmi Iran, IRNA. Baca juga: Presiden Iran Minta Maaf ke Negara Tetangga, Akan Setop Serang Teluk ""Angkatan Laut Iran menargetkan pangkalan-pangkalan Amerika dan wilayah-wilayah pendudukan dengan gelombang serangan drone besar-besaran,"" kata AL Iran, dikutip dari kantor berita AFP. Menurut IRNA, target serangan mencakup pangkalan Al Minhad di Uni Emirat Arab (UEA) serta pangkalan militer lain di Kuwait. Selain itu, Iran juga menyebut sebuah fasilitas strategis di Israel menjadi sasaran. Secara terpisah, Garda Revolusi Iran menyatakan bahwa pasukannya juga menyerang pangkalan udara Al Dhafra di UEA. ""Dalam serangan ini, pusat perang udara teroris Amerika, pusat komunikasi satelit, radar peringatan dini, dan radar pengendali tembakan terkena serangan,"" demikian pernyataan Garda Revolusi yang dikutip kantor berita Tasnim. Baca juga: Dilirik AS, Begini Cara Senjata Jagoan Ukraina Rontokkan Drone Iran   Wartawan AFP mendengar tiga ledakan di langit kota tersebut tak lama setelah militer Israel mengumumkan, sistem pertahanan udaranya beroperasi untuk mencegat proyektil dari Iran. Setelah kejadian tersebut, pihak berwenang Israel segera mengumumkan situasi aman. Badan layanan darurat nasional Israel Magen David Adom menyatakan, tidak ada laporan korban luka. Militer Israel juga mendeteksi 11 peluncuran dari Iran menuju wilayah Israel dalam 24 jam terakhir. Baca juga: AS Tak Peduli Rusia Bantu Iran, Klaim Intelijennya Tahu Semua Juru bicara militer Israel Letnan Kolonel Nadav Shoshani pada Jumat (63/2026) menyatakan, jumlah peluncuran dari Iran menunjukkan penurunan nyata setelah hampir sepekan serangan intensif. Ia juga menambahkan bahwa lebih dari 60 persen peluncur Iran telah dihancurkan dalam pengeboman bersama oleh AS dan Israel. Konflik regional ini bermula setelah AS-Israel melancarkan serangan udara ke Iran pada 28 Februari, menewaskan Pemimpin Tertinggi Ayatollah Ali Khamenei. Sejak itu, Iran membalas dengan serangan drone dan rudal ke Israel serta fasilitas Amerika Serikat di kawasan. Ketegangan juga meningkat setelah kelompok Hizbullah di Lebanon ikut meluncurkan roket sebagai bagian dari eskalasi konflik di Timur Tengah. Baca juga: Rudal Iran Turun 90 Persen, Bagaimana Bisa Tetap Serang 11 Negara?  Global BrandzView Global Global Travel News BrandzView Global Global Global Global Global Global Global Copyright 2008 - 2026 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
"Dedi Mulyadi Sebut Rencana Utang Rp 2 Triliun Masih Wacana, Pemprov Jabar Cari Opsi Lain",2026-03-07,https://bandung.kompas.com/read/2026/03/07/180538178/dedi-mulyadi-sebut-rencana-utang-rp-2-triliun-masih-wacana-pemprov-jabar?source=headline,"Tim Redaksi BANDUNG, KOMPAS.com - Gubernur Jawa Barat, Dedi Mulyadi menegaskan rencana pinjaman Pemerintah Provinsi (Pemprov) Jawa Barat (Jabar) kepada Bank BJB senilai Rp 2 triliun masih sebatas wacana. Hingga saat ini, pemprov masih melakukan berbagai analisis dan evaluasi untuk mencari opsi selain berutang. Menurut Dedi, pembicaraan mengenai rencana pinjaman tersebut memang ramai diperbincangkan publik. Namun, ia menekankan bahwa keputusan final belum diambil karena pemerintah daerah masih mengkaji berbagai alternatif pendanaan. Baca juga: Sesali Aparat Lambat hingga Pria Tewas Diduga Dianiaya karena Curi Labu, Dedi Mulyadi: Saya Merasa Berdosa ""Rame terus menerus melakukan pembicaraan tentang rencana pinjaman Pemda Provinsi Jawa Barat kepada BJB senilai Rp2 triliun. Saya katakan bahwa itu baru rencana pinjaman yang bersifat wacana. Dan kami terus melakukan analisis dan evaluasi tentang opsi-opsi yang bisa dilakukan selain opsi utang,"" kata Dedi dalam pernyataan video yang diterima Kompas.com, Sabtu (7/3/2026). Salah satu opsi yang sedang diupayakan adalah melakukan negosiasi dengan Kementerian Keuangan (Kemenkeu) agar dana bagi hasil (DBH) yang menjadi hak Pemprov Jabar dua tahun lalu segera dibayarkan oleh pemerintah pusat. Dedi menjelaskan, jika pembayaran DBH tersebut dapat direalisasikan, maka kebutuhan pembiayaan daerah bisa terpenuhi tanpa harus melakukan pinjaman. ""Misalnya opsi melakukan negosiasi dengan Kementerian Keuangan agar tagihan pemerintah Provinsi Jawa Barat dua tahun yang lalu itu bisa dibayarkan karena PMK-nya sudah keluar. Kalau kemudian dilakukan pembayaran oleh Menteri Keuangan maka kami tidak perlu meminjam,"" ujarnya. Baca juga: Warga Cianjur Tewas Dianiaya karena Curi Labu, Dedi Mulyadi: RT-RW Harusnya Tahu, Kenapa Tak Ditengok? Ia berharap pembayaran DBH yang tertunda tersebut dapat segera terealisasi sehingga rencana pinjaman tidak perlu dilakukan. ""Semoga saja bisa terealisasi segera pembayaran DBH dua tahun yang lalu yang belum dibayarkan sehingga kita tidak perlu meminjam,"" kata Dedi. Dedi juga mengimbau semua pihak untuk tidak berspekulasi berlebihan mengenai isu pinjaman tersebut. Ia memastikan bahwa hingga saat ini Pemerintah Provinsi Jawa Barat tidak memiliki utang kepada Bank BJB. Baca juga: Tepati Janji, Dedi Mulyadi Datangi Tempat Kerja Hasni, Salah Satu Kembar Tuna Rungu di BIP Bandung ""Untuk itu santai saja pada semua pihak karena Pemda Jawa Barat sampai hari ini tidak punya utang ke BJB,"" tegasnya.  News BrandzView Global Hype News Regional BrandzView Regional Regional Regional Prov Regional Advertorial Advertorial Copyright 2008 - 2026 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
8 Mahasiswa Palestina Diterima Masuk Fakultas Kedokteran UGM,2026-03-07,https://www.kompas.com/edu/read/2026/03/07/182600671/8-mahasiswa-palestina-diterima-masuk-fakultas-kedokteran-ugm?source=headline,"Tim Redaksi KOMPAS.com - Universitas Gadjah Mada (UGM) menerima delapan mahasiswa asal Gaza Palestina yang menjadi korban atas konflik perang di negaranya berkesempatan untuk melanjutkan studi di Fakultas Kedokteran, Kesehatan Masyarakat, dan Keperawatan (FK-KMK) UGM. Kedelapan mahasiswa itu tengah mengikuti proses seleksi masuk UGM. ""Salah satu dari mahasiswa tersebut bernama Dina, mahasiswa kedokteran asal Al-Azhar University Gaza yang terpaksa terhenti pada 2023, sebab kampusnya menjadi sasaran bom hingga hancur lebur,” kata Dekan FK-KMK UGM, Prof. dr. Yodi Mahendradhata, dilansir dari laman UGM pada Sabtu, (7/3/2026). Baca juga: Gelar Serap Aspirasi, Misbakhun Ajak Konstituen Sukseskan KDMP dan MBG Yodi menyampaikan bahwa inisiatif ini merupakan bagian dari upaya membangkitkan kembali pendidikan kedokteran dan kesehatan bagi masyarakat Gaza. “Cerita Dina dan teman-temannya tersebut merupakan satu sekian banyak catatan yang mewarnai fakultas ini dalam mencerdaskan dan memajukan kesehatan bangsa dan dunia,” ungkapnya. Selain menerima mahasiswa dari korban konflik perang di Palestina, Dekan Yodi menuturkan FK-KMK berkomitmen mencerdaskan kehidupan bangsa dengan menerima mahasiswa dari wilayah 3T (Tertinggal, Terdepan, dan Terluar). Baca juga: Soal Roti MBG Berjamur, Pakar UGM Ungkap Bahayanya jika Dikonsumsi Ia menyebutkan, FK-KMK turut mewujudkan mimpi banyak anak muda dari daerah terpencil di Indonesia. Ia menyebutkan nama dr. Merlins Renatasia Waromi, Sp.MK., sebagai lulusan tercepat pada jenjang pendidikan dokter spesialis yang berasal dari Serui, Kabupaten Yapen, Provinsi Papua. Dengan hanya menempuh masa studi 3 tahun 6 bulan 12 hari, kata Dekan, Merlins mampu menyelesaikan studi spesialis mikrobiologi klinik. Selain memberi bantuan berupa beasiswa, FK-KMK UGM juga aktif mendampingi FK Universitas Cenderawasih Papua untuk dapat merintis pembukaan PPDS. Baca juga: 165.884 Kuota Mahasiswa Baru PMB PTKIN 2025, Seleksi mulai Januari-Mei “Alhamdulillah bulan lalu, kita turut menorehkan sejarah, saat FK Uncen meluncurkan PPDS pertama di tanah Papua, PPDS anestesi,” jelas Yodi. FK-KMK UGM turut berupaya mengembangkan riset dan inovasi yang berdampak nyata. Yodi menjelaskan bahwa FK-KMK melalui beragam inovasi yang memajukan bidang kesehatan, mampu berkontribusi dalam menyelesaikan masalah kesehatan dan menjadi rujukan nasional maupun internasional. Yodi turut menerangkan bahwa FK-KMK juga berusaha mewujudkan pengabdian masyarakat yang berkualitas secara berkelanjutan dan komprehensif dengan melibatkan alumni dan mitra strategis untuk mendorong kemandirian dan kesejahteraan masyarakat. Sebagai contoh penanganan korban bencana banjir dan longsor Provinsi Aceh. “Hal ini turut meningkatkan kapasitas dan reputasi yang di bangun dalam manajemen bencana kesehatan semakin diakui dunia,” ungkapnya. Lebih lanjut, Yodi menerangkan bahwa FK-KMK berhasil meningkatkan akselerasi jumlah doktor pada lima tahun terakhir, dari 47 persen menjadi 51 persen. Baca juga: 15 Jurusan Sepi Peminat di UGM, Referensi Daftar UTBK SNBT 2026 Selain itu, FK-KMK turut sukses mewujudkan peningkatan jumlah guru besar yang sebelumnya 8,1 persen di tahun 2021, kini pada 2025 menjadi 9,47 persen. Tak hanya peningkatan dalam sisi jumlah, dosen dan tenaga pendidik juga memborong banyak penghargaan pada lima tahun terakhir, termasuk anugerah UGM, Ambassador Award, dan World Top 2 percent Scientist.  Tekno BrandzView Sains Hype News News BrandzView News News News News Edukasi Edukasi Edukasi Copyright 2008 - 2026 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
Yusril Ungkap Laporan Komisi Percepatan Reformasi Polri Terdiri dari Ribuan Halaman,2026-03-07,https://nasional.kompas.com/read/2026/03/07/18503511/yusril-ungkap-laporan-komisi-percepatan-reformasi-polri-terdiri-dari-ribuan?source=headline,"Penulis JAKARTA, KOMPAS.com - Menteri Koordinator Bidang Hukum, HAM, Imigrasi, Pemasyarakatan Yusril Ihza Mahendra mengungkap, Komisi Percepatan Reformasi Polri telah menyelesaikan laporannya yang terdiri dari ribuan halaman. Rencananya, hasil laporan dari Komisi Percepatan Reformasi Polri akan diserahkan kepada Presiden Prabowo Subianto. Ungkapnya, setidaknya terdapat beberapa laporan yang akan disampaikan, yakni laporan yang terdiri atas ribuan halaman, seratus halaman, 16 halaman, serta tiga halaman. Baca juga: Menanti Hasil Kerja Komisi Reformasi Polri, Apa yang Akan Dilaporkan ke Prabowo? ""Yang tiga halaman itu betul-betul merupakan kesimpulan, yang 16 halaman merupakan summary dari keseluruhan pekerjaan, hasil-hasil pekerjaan dari Komisi Percepatan Reformasi Polri,"" ujar Yusril dalam keterangan video, dilansir dari ANTARA, Sabtu (7/3/2026). Setelah laporan diserahkan kepada Prabowo, Komisi Percepatan Reformasi Polri akan menyampaikan rekomendasi terkait perbaikan untuk institusi kepolisian. ""Jadi sementara ini kami belum bisa bicara apa-apa tentang apa yang dicapai, apa yang dirumuskan oleh Komisi Percepatan Reformasi Polri ini,"" ujar Yusril. Baca juga: Tugas Komisi Reformasi Polri Rampung, Segera Lapor ke Prabowo Sebelum Lebaran Selama lebih dari tiga bulan, Komisi Percepatan Reformasi Polri telah beberapa kali menggelar sidang pleno maupun sidang paripurna. Sidang pleno terakhir, jelas Yusril, dilakukan beberapa hari lalu yang telah membuat kesimpulan final kerja Komisi Percepatan Reformasi Polri. Yusril menyampaikan semua buku dan dokumen terkait rekomendasi yang akan diserahkan kepada Prabowo sudah rampung dicetak dan dijilid. Baca juga: Tragedi Brimob di Tual: Reformasi Polri yang Sekarat Sebelumnya, Ketua Komisi Percepatan Reformasi Polri, Jimly Asshiddiqie mendorong revisi terhadap delapan peraturan Polri (Perpol) dan 24 peraturan Kapolri (Perkap) sebagai bagian dari reformasi institusi tersebut. Komisi Percepatan Reformasi Polri sendiri telah menyelesaikan rekomendasi untuk Presiden Prabowo Subianto, yang ditampung dari berbagai aspirasi masyarakat. ""Sekitar delapan Perpol dan 24 Perkap yang harus direvisi supaya itu bisa jadi pegangan dalam rangka melakukan reformasi internal secara berkelanjutan untuk jangka panjang,"" ujar Jimly di Kompleks Istana Kepresidenan, Jakarta, Kamis (5/3/2026). Baca juga: Jimly Asshiddiqie: Laporan Komisi Reformasi Polri Siap Diserahkan ke Presiden Rekomendasi dari Komisi Percepatan Reformasi Polri disusun dalam bentuk 10 buku yang akan diserahkan kepada Prabowo. Adapun jadwal pertemuan antara Prabowo dengan Komisi Percepatan Reformasi Polri tengah disusun waktunya. ""Pak Mensesneg sama Pak Seskab akan mengatur, diusahakan sebelum Lebaran. Ya karena ini lagi sibuk sekali Beliau ini,"" kata Jimly.  News BrandzView News News News News BrandzView News News News News News News News Copyright 2008 - 2026 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
Vidi Aldiano Meninggal Dunia,2026-03-07,https://www.kompas.com/hype/read/2026/03/07/175157766/vidi-aldiano-meninggal-dunia?source=terpopuler,"Penulis JAKARTA, KOMPAS.com- Penyanyi Vidi Aldiano meninggal dunia di usia 35 tahun. Kabar duka itu dibagikan sejumlah musisi Tanah Air. ""Innalillahi wainailaihi rojiun Selamat jalan @vidialdiano Kembali kepangkuan Allah SWT di bulan suci Ramadhan sungguh diinginkan oleh semua hambaNya,"" tulis Melly Goeslaw, dikutip Sabtu (7/3/2026).  Melly menuliskan sejumlah pesan atas kepergian Vidi Aldiano. Baca juga: 4 Tahun Menikah dengan Sheila Dara, Vidi Aldiano: Terima Kasih untuk Kesabaranmu ""Namun kamu terpilih olehNya. InsyaAllah Surga tempatmu. Udah gak sakit lagi sekarang, meski kepergianmu membuat kami semua kehilangan,"" tulisnya. ""Banyak yang sayang Vidi , namun Allah SWT lebih sayang dan tau yang terbaik untukmu. Karya dan kecintaanmu pada musik akan tetap kami kenang,"" imbuhnya. Melly juga meminta agar semua yang melihat unggahannya bisa turut mendoakan Vidi Aldiano. ""Mohon semua yang melihat postingan ini, mengirimkan Alfatihah untuk almarhum Vidi Aldiano,"" tulis Melly. Baca juga: Bagikan Kabar Terbaru Saat Kemoterapi, Vidi Aldiano: Terus Berjuang Pokoknya Sementara itu, musisi Andi Rianto juga membagikan kabar duka itu melalui akun X. ""Selamat jalan Vidi Aldiano,"" tulis Andi Rianto. Penyanyi Vidi Aldiano menceritakan awal mula divonis mengidap kanker ginjal melalui sebuah video berjudul i HAD cancer di akun YouTube-nya. Baca juga: Kenang Try Sutrisno, Gibran: Indonesia Kehilangan Sosok Pemimpin ""Ini berawal dari Okober 2019, di mana sebenarnya gue hilang suara gue, dan gue bawa ke THT, di situ gue cek tensi segala macam, gue tiba-tiba dibilang 'Vidi kamu tuh hipertensi ya?'"" kata Vidi Aldiano di tahun 2019. Setelah cek untuk kali kedua, Vidi merasa ada yang tidak beres dengan tubuhnya. Lalu, Vidi langsung melakukan tes kesehatan dengan tambahan tes USG di Singapura. Dari pemeriksaan USG itu menunjukan adanya benjolan pada ginjalnya. Sejak saat itu, Vidi kerap melakukan pemeriksaan terus menerus hingga divonis mengidap kanker ginjal.  News BrandzView Global Hype Travel Hype BrandzView Health News Hype Hype Hype Money Hype Copyright 2008 - 2026 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
"Sedang Umrah Saat Vidi Aldiano Meninggal, Yura Yunita: Aku Pulang Sekarang, Tungguin",2026-03-07,https://entertainment.kompas.com/read/2026/03/07/192039666/sedang-umrah-saat-vidi-aldiano-meninggal-yura-yunita-aku-pulang?source=terpopuler,"Penulis JAKARTA, KOMPAS.com - Penyanyi Vidi Aldiano meninggal dunia di usia 35 tahun pada Rabu (7/3/2026). Sejumlah rekan artis mengungkapkan dukanya atas kepergian suami aktris Sheila Dara itu. Salah satunya, penyanyi Yura Yunita. Ia diketahui sedang menjalani ibadah umrah bersama suaminya Donne Maula ketika kabar duka itu datang. Baca juga: Vidi Aldiano Meninggal Dunia, Sherina Munaf: I Love You So Much My Bestfriend Lewat Instagram story, Yura meminta Vidi untuk ""menunggunya"" yang sudah dijadwalkan pulang ke Tanah Air hari ini. ""Beebb... aku pulang sekarang yaaaaaa, tungguin. Kita ketemu di rumaaaaaah. Yayayayayyaaaaakan yakaan!! Kaaaan janji mau ketemu dulu kaaaaaan @vidialdiano,"" tulis Yura Yunita, dikutip Kompas.com, Rabu. Sehari sebelum Vidi meninggal, Yura sempat menuliskan doa untuk sang sahabat pada sebuah buku kecil. Baca juga: Patah Hati Tahu Vidi Aldiano Meninggal Dunia, Deddy Corbuzier Menyesal Tak Mengenalnya Lebih Lama ""Ya Allah, di depan rumah-Mu yang agung ini kami berdiri membawa satu nama yang begitu kami sayangi, Vidi,"" tulisnya. ""Panjangkanlah umurnya dalam kebaikan. Lembutkan hari-harinya. Segera pertemukan kami dalam pelukan hangat dan tawa yang utuh, aamiin, with love Yura Yunita,"" tambah Yura. Tak hanya Yura, aktris dan penyanyi Sherina Munaf mengungkapkan dukanya atas kepergian sang sahabat, Vidi Aldiano. Baca juga: Vidi Aldiano Meninggal Dunia, Melly Goeslaw: Udah Enggak Sakit Lagi Sekarang Vidi Aldiano meninggal dunia di usia 35 tahun pada Sabtu (7/3/2026). ""I love you so much my bestfriend. I love you so so so much,"" tulis Sherina di akun Instagram-nya, dikutip Kompas.com. Sherina juga membagikan sejumlah foto kebersamaannya dengan Vidi Aldiano. Sebelum meninggal dunia, Vidi Aldiano diketahui telah lama berjuang melawan kanker ginjal. Baca juga: Riwayat Sakit Vidi Aldiano, Sempat Pertimbangkan Berhenti Kemoterapi Kisah awal penyakitnya pernah ia ceritakan dalam video berjudul “i HAD cancer” di kanal YouTube pribadinya. Dalam video tersebut, Vidi mengungkap bahwa masalah kesehatannya bermula pada Oktober 2019 ketika ia tiba-tiba kehilangan suara.  Hype BrandzView Hype Hype Travel News BrandzView Hype Hype Money Hype Hype Hype Hype Copyright 2008 - 2026 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
"Vidi Aldiano Meninggal Dunia di Usia 35 Tahun, Begini Riwayat Sakitnya",2026-03-07,https://www.kompas.com/tren/read/2026/03/07/185122965/vidi-aldiano-meninggal-dunia-di-usia-35-tahun-begini-riwayat-sakitnya?source=terpopuler,"Tim Redaksi KOMPAS.com - Penyanyi Vidi Aldiano meninggal dunia pada usia 35 tahun pada Sabtu (7/3/2026). Kabar duka tersebut dibagikan oleh sejumlah musisi Tanah Air melalui media sosial. Salah satunya datang dari penyanyi dan pencipta lagu Melly Goeslaw yang menyampaikan belasungkawa melalui unggahannya. Baca juga: Vidi Aldiano Meninggal Dunia “Innalillahi wainailaihi rojiun. Selamat jalan @vidialdiano. Kembali ke pangkuan Allah SWT di bulan suci Ramadan, sungguh diinginkan oleh semua hamba-Nya,” tulis Melly, dikutip Sabtu. Ucapan duka juga disampaikan oleh musisi Andi Rianto melalui akun X pribadinya. “Selamat jalan Vidi Aldiano,” tulisnya. Baca juga: Ditolak 20 Kali oleh Dokter, Perempuan 27 Tahun Akhirnya Meninggal karena Kanker Stadium 4 Diketahui, Vidi Aldiano telah berjuang melawan kanker ginjal yang dideritanya sejak sekitar enam tahun terakhir. Selama masa tersebut, ia sempat menjalani berbagai proses pengobatan dan fokus pada pemulihan kesehatannya. Berikut Kompas.com merangkum perjalanan riwayat sakit yang dialami Vidi Aldiano. Baca juga: Deretan Momen yang Curi Perhatian di FFI 2025, dari Sheila Dara dan Vidi hingga Tangis Reza Rahadian  Vidi Aldiano divonis mengidap kanker ginjal stadium 3 pada Desember 2019. Awalnya, ia hanya berniat memeriksakan diri karena mengalami kehilangan suara. Namun dari pemeriksaan tersebut, dokter justru menemukan tekanan darah tinggi, sesuatu yang menurut Vidi terasa janggal karena keluarganya tidak memiliki riwayat hipertensi. Baca juga: Riwayat Kesehatan Paus Fransiskus yang Menantang sejak Muda Kecurigaan itu membuatnya menjalani pemeriksaan lanjutan, termasuk USG di Singapura. Dari pemeriksaan tersebut ditemukan benjolan berukuran sekitar 5 sentimeter di ginjal kirinya. ""Kemarin itu tiba-tiba gua dapat telepon dari dokter Singapura, dia langsung bilang ini ginjal kiri gue ada sebuah benjolan sebesar 5 cm, kayaknya itu tumor, tetapi belum tentu juga jadi aku harus cek lagi,"" ujarnya, dilansir dari Kompas.com (3/11/2025). Sejak saat itu, Vidi menjalani serangkaian pemeriksaan hingga akhirnya divonis mengidap kanker ginjal. Baca juga: Penyebab Meninggalnya Donny Fattah Beberapa hari setelah diagnosis, tepatnya pada 13 Desember 2019, Vidi menjalani operasi pengangkatan ginjal di Singapura.  News BrandzView News News Prov Hype BrandzView Hype Tren Health Hype Hype Prov Hype Copyright 2008 - 2026 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
